anno;CCIAA;codice_provincia;provincia;codice_comune;comune;natura_giuridica;sezione;settore_attivita;registrate;attive
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;DITTE INDIVIDUALI;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;2
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;9;9
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;DITTE INDIVIDUALI;P;ISTRUZIONE;3;3
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;DITTE INDIVIDUALI;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;4;4
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;DITTE INDIVIDUALI;S;ALTRE ATTIVITÀ DI SERVIZI;18;18
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;NON INDICATA;n;Non indicato;2;0
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;NON INDICATA;A;AGRICOLTURA, SILVICOLTURA E PESCA;2;2
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;NON INDICATA;C;ATTIVITÀ MANIFATTURIERE;8;7
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;NON INDICATA;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;1;1
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;NON INDICATA;F;COSTRUZIONI;3;2
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;NON INDICATA;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";12;11
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;NON INDICATA;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;4;4
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;NON INDICATA;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;0
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;NON INDICATA;L;ATTIVITÀ IMMOBILIARI;4;4
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;NON INDICATA;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;2
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;NON INDICATA;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;1
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;NON INDICATA;Q;SANITÀ E ASSISTENZA SOCIALE;1;1
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;NON INDICATA;S;ALTRE ATTIVITÀ DI SERVIZI;1;1
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI CAPITALE;n;Non indicato;4;0
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;2;2
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI CAPITALE;C;ATTIVITÀ MANIFATTURIERE;28;18
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI CAPITALE;F;COSTRUZIONI;14;10
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";13;10
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;3;0
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI CAPITALE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;6;5
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI CAPITALE;L;ATTIVITÀ IMMOBILIARI;14;12
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI CAPITALE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;2;2
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI CAPITALE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;2;2
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI CAPITALE;P;ISTRUZIONE;1;1
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI PERSONE;n;Non indicato;1;0
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;7;7
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI PERSONE;C;ATTIVITÀ MANIFATTURIERE;17;14
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI PERSONE;F;COSTRUZIONI;8;8
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";19;18
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;1;1
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI PERSONE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;11;8
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI PERSONE;L;ATTIVITÀ IMMOBILIARI;2;2
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI PERSONE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;0
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI PERSONE;Q;SANITÀ E ASSISTENZA SOCIALE;1;1
2014;AR;051;AREZZO;051020;LORO CIUFFENNA;SOCIETÀ DI PERSONE;S;ALTRE ATTIVITÀ DI SERVIZI;2;2
2014;AR;051;AREZZO;051021;LUCIGNANO;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;1;1
2014;AR;051;AREZZO;051021;LUCIGNANO;ALTRE FORME;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;1;1
2014;AR;051;AREZZO;051021;LUCIGNANO;DITTE INDIVIDUALI;n;Non indicato;5;0
2014;AR;051;AREZZO;051021;LUCIGNANO;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;122;122
2014;AR;051;AREZZO;051021;LUCIGNANO;DITTE INDIVIDUALI;C;ATTIVITÀ MANIFATTURIERE;24;24
2014;AR;051;AREZZO;051021;LUCIGNANO;DITTE INDIVIDUALI;F;COSTRUZIONI;35;34
2014;AR;051;AREZZO;051021;LUCIGNANO;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";59;59
2014;AR;051;AREZZO;051021;LUCIGNANO;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;6;6
2014;AR;051;AREZZO;051021;LUCIGNANO;DITTE INDIVIDUALI;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;15;15
2014;AR;051;AREZZO;051021;LUCIGNANO;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1
2014;AR;051;AREZZO;051021;LUCIGNANO;DITTE INDIVIDUALI;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;8;8
2014;AR;051;AREZZO;051021;LUCIGNANO;DITTE INDIVIDUALI;L;ATTIVITÀ IMMOBILIARI;4;4
2014;AR;051;AREZZO;051021;LUCIGNANO;DITTE INDIVIDUALI;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;6;6
2014;AR;051;AREZZO;051021;LUCIGNANO;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;6;6
2014;AR;051;AREZZO;051021;LUCIGNANO;DITTE INDIVIDUALI;S;ALTRE ATTIVITÀ DI SERVIZI;12;12
2014;AR;051;AREZZO;051021;LUCIGNANO;NON INDICATA;n;Non indicato;1;0
2014;AR;051;AREZZO;051021;LUCIGNANO;NON INDICATA;A;AGRICOLTURA, SILVICOLTURA E PESCA;2;2
2014;AR;051;AREZZO;051021;LUCIGNANO;NON INDICATA;C;ATTIVITÀ MANIFATTURIERE;2;2
2014;AR;051;AREZZO;051021;LUCIGNANO;NON INDICATA;F;COSTRUZIONI;3;3
2014;AR;051;AREZZO;051021;LUCIGNANO;NON INDICATA;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";2;1
2014;AR;051;AREZZO;051021;LUCIGNANO;NON INDICATA;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;3;2
2014;AR;051;AREZZO;051021;LUCIGNANO;NON INDICATA;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1
2014;AR;051;AREZZO;051021;LUCIGNANO;NON INDICATA;L;ATTIVITÀ IMMOBILIARI;1;1
2014;AR;051;AREZZO;051021;LUCIGNANO;NON INDICATA;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;1
2014;AR;051;AREZZO;051021;LUCIGNANO;NON INDICATA;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI CAPITALE;n;Non indicato;5;0
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;2;2
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI CAPITALE;B;ESTRAZIONE DI MINERALI DA CAVE E MINIERE;1;1
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI CAPITALE;C;ATTIVITÀ MANIFATTURIERE;10;7
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI CAPITALE;D;FORNITURA DI ENERGIA ELETTRICA, GAS, VAPORE E ARIA CONDIZIONATA;3;3
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI CAPITALE;F;COSTRUZIONI;4;4
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";3;2
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI CAPITALE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;3;2
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI CAPITALE;L;ATTIVITÀ IMMOBILIARI;3;3
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI CAPITALE;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI CAPITALE;S;ALTRE ATTIVITÀ DI SERVIZI;1;0
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;8;8
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI PERSONE;C;ATTIVITÀ MANIFATTURIERE;9;8
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI PERSONE;F;COSTRUZIONI;5;5
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";8;6
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI PERSONE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;5;5
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI PERSONE;L;ATTIVITÀ IMMOBILIARI;2;1
2014;AR;051;AREZZO;051021;LUCIGNANO;SOCIETÀ DI PERSONE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;3;3
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;1;1
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;DITTE INDIVIDUALI;n;Non indicato;6;0
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;89;89
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;DITTE INDIVIDUALI;C;ATTIVITÀ MANIFATTURIERE;32;29
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;DITTE INDIVIDUALI;F;COSTRUZIONI;52;50
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";58;56
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;3;2
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;DITTE INDIVIDUALI;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;10;10
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;DITTE INDIVIDUALI;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;DITTE INDIVIDUALI;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;1;1
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;DITTE INDIVIDUALI;L;ATTIVITÀ IMMOBILIARI;1;1
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;DITTE INDIVIDUALI;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;6;6
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;3;3
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;DITTE INDIVIDUALI;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;DITTE INDIVIDUALI;S;ALTRE ATTIVITÀ DI SERVIZI;16;16
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;NON INDICATA;n;Non indicato;1;0
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;NON INDICATA;A;AGRICOLTURA, SILVICOLTURA E PESCA;1;1
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;NON INDICATA;C;ATTIVITÀ MANIFATTURIERE;2;1
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;NON INDICATA;F;COSTRUZIONI;4;2
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;NON INDICATA;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";6;4
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;NON INDICATA;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;2;2
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;NON INDICATA;L;ATTIVITÀ IMMOBILIARI;2;2
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;NON INDICATA;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;1;1
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI CAPITALE;n;Non indicato;14;0
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI CAPITALE;A;AGRICOLTURA, SILVICOLTURA E PESCA;1;1
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI CAPITALE;C;ATTIVITÀ MANIFATTURIERE;34;30
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI CAPITALE;F;COSTRUZIONI;12;11
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";10;6
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI CAPITALE;H;TRASPORTO E MAGAZZINAGGIO;1;0
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI CAPITALE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;6;4
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;0
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI CAPITALE;L;ATTIVITÀ IMMOBILIARI;12;9
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI CAPITALE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;6;4
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI CAPITALE;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;2;2
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI CAPITALE;P;ISTRUZIONE;1;1
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI CAPITALE;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;1;1
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI CAPITALE;S;ALTRE ATTIVITÀ DI SERVIZI;1;0
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI PERSONE;n;Non indicato;1;0
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;5;5
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI PERSONE;C;ATTIVITÀ MANIFATTURIERE;14;10
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI PERSONE;F;COSTRUZIONI;14;11
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";11;9
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI PERSONE;H;TRASPORTO E MAGAZZINAGGIO;1;1
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI PERSONE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;5;5
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI PERSONE;L;ATTIVITÀ IMMOBILIARI;6;6
2014;AR;051;AREZZO;051022;MARCIANO DELLA CHIANA;SOCIETÀ DI PERSONE;S;ALTRE ATTIVITÀ DI SERVIZI;3;3
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;DITTE INDIVIDUALI;n;Non indicato;1;0
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;9;9
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;DITTE INDIVIDUALI;C;ATTIVITÀ MANIFATTURIERE;3;3
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;DITTE INDIVIDUALI;F;COSTRUZIONI;7;7
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";8;8
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;DITTE INDIVIDUALI;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;4;4
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;2;2
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;DITTE INDIVIDUALI;Q;SANITÀ E ASSISTENZA SOCIALE;1;1
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;NON INDICATA;C;ATTIVITÀ MANIFATTURIERE;1;1
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;NON INDICATA;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";1;0
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;SOCIETÀ DI CAPITALE;n;Non indicato;1;0
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;SOCIETÀ DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";3;3
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;SOCIETÀ DI CAPITALE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;3;3
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;SOCIETÀ DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;4;4
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;SOCIETÀ DI PERSONE;C;ATTIVITÀ MANIFATTURIERE;1;1
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;SOCIETÀ DI PERSONE;F;COSTRUZIONI;2;2
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;SOCIETÀ DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";2;1
2014;AR;051;AREZZO;051023;MONTEMIGNAIO;SOCIETÀ DI PERSONE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;4;3
2014;AR;051;AREZZO;051024;MONTERCHI;ALTRE FORME;A;AGRICOLTURA, SILVICOLTURA E PESCA;1;1
2014;AR;051;AREZZO;051024;MONTERCHI;DITTE INDIVIDUALI;n;Non indicato;3;0
2014;AR;051;AREZZO;051024;MONTERCHI;DITTE INDIVIDUALI;A;AGRICOLTURA, SILVICOLTURA E PESCA;71;71
2014;AR;051;AREZZO;051024;MONTERCHI;DITTE INDIVIDUALI;C;ATTIVITÀ MANIFATTURIERE;20;20
2014;AR;051;AREZZO;051024;MONTERCHI;DITTE INDIVIDUALI;E;"FORNITURA DI ACQUA; RETI FOGNARIE";1;1
2014;AR;051;AREZZO;051024;MONTERCHI;DITTE INDIVIDUALI;F;COSTRUZIONI;17;17
2014;AR;051;AREZZO;051024;MONTERCHI;DITTE INDIVIDUALI;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";29;28
2014;AR;051;AREZZO;051024;MONTERCHI;DITTE INDIVIDUALI;H;TRASPORTO E MAGAZZINAGGIO;1;1
2014;AR;051;AREZZO;051024;MONTERCHI;DITTE INDIVIDUALI;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;9;9
2014;AR;051;AREZZO;051024;MONTERCHI;DITTE INDIVIDUALI;K;ATTIVITÀ FINANZIARIE E ASSICURATIVE;1;1
2014;AR;051;AREZZO;051024;MONTERCHI;DITTE INDIVIDUALI;L;ATTIVITÀ IMMOBILIARI;1;1
2014;AR;051;AREZZO;051024;MONTERCHI;DITTE INDIVIDUALI;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;1
2014;AR;051;AREZZO;051024;MONTERCHI;DITTE INDIVIDUALI;N;NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE;2;2
2014;AR;051;AREZZO;051024;MONTERCHI;DITTE INDIVIDUALI;S;ALTRE ATTIVITÀ DI SERVIZI;7;7
2014;AR;051;AREZZO;051024;MONTERCHI;NON INDICATA;F;COSTRUZIONI;1;1
2014;AR;051;AREZZO;051024;MONTERCHI;NON INDICATA;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;3;1
2014;AR;051;AREZZO;051024;MONTERCHI;NON INDICATA;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;2;1
2014;AR;051;AREZZO;051024;MONTERCHI;SOCIETÀ DI CAPITALE;n;Non indicato;4;0
2014;AR;051;AREZZO;051024;MONTERCHI;SOCIETÀ DI CAPITALE;C;ATTIVITÀ MANIFATTURIERE;11;7
2014;AR;051;AREZZO;051024;MONTERCHI;SOCIETÀ DI CAPITALE;F;COSTRUZIONI;1;1
2014;AR;051;AREZZO;051024;MONTERCHI;SOCIETÀ DI CAPITALE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";7;6
2014;AR;051;AREZZO;051024;MONTERCHI;SOCIETÀ DI CAPITALE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;4;2
2014;AR;051;AREZZO;051024;MONTERCHI;SOCIETÀ DI CAPITALE;J;SERVIZI DI INFORMAZIONE E COMUNICAZIONE;1;1
2014;AR;051;AREZZO;051024;MONTERCHI;SOCIETÀ DI CAPITALE;M;ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE;1;1
2014;AR;051;AREZZO;051024;MONTERCHI;SOCIETÀ DI CAPITALE;R;ATTIVITÀ ARTISTICHE, SPORTIVE, DI INTRATTENIMENTO E DIVERTIMENTO;2;2
2014;AR;051;AREZZO;051024;MONTERCHI;SOCIETÀ DI PERSONE;A;AGRICOLTURA, SILVICOLTURA E PESCA;6;6
2014;AR;051;AREZZO;051024;MONTERCHI;SOCIETÀ DI PERSONE;C;ATTIVITÀ MANIFATTURIERE;6;5
2014;AR;051;AREZZO;051024;MONTERCHI;SOCIETÀ DI PERSONE;F;COSTRUZIONI;1;1
2014;AR;051;AREZZO;051024;MONTERCHI;SOCIETÀ DI PERSONE;G;"COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI";4;4
2014;AR;051;AREZZO;051024;MONTERCHI;SOCIETÀ DI PERSONE;I;ATTIVITÀ DEI SERVIZI DI ALLOGGIO E DI RISTORAZIONE;5;3
